Uf,Tipo_crime,Ocorrencias,Data
Rondônia,Roubo seguido de morte (latrocínio),2,2018-01-01
Rondônia,Tentativa de homicídio,73,2018-01-01
Rondônia,Estupro,59,2018-02-01
Rondônia,Furto de veículo,219,2018-02-01
Rondônia,Homicídio doloso,26,2018-02-01
Rondônia,Lesão corporal seguida de morte,0,2018-02-01
Rondônia,Roubo a instituição financeira,0,2018-02-01
Rondônia,Roubo de carga,0,2018-02-01
Rondônia,Roubo de veículo,123,2018-02-01
Rondônia,Roubo seguido de morte (latrocínio),2,2018-02-01
Rondônia,Tentativa de homicídio,47,2018-02-01
Rondônia,Estupro,78,2018-03-01
Rondônia,Furto de veículo,184,2018-03-01
Rondônia,Homicídio doloso,43,2018-03-01
Rondônia,Lesão corporal seguida de morte,0,2018-03-01
Rondônia,Roubo a instituição financeira,0,2018-03-01
Rondônia,Roubo de carga,0,2018-03-01
Rondônia,Roubo de veículo,146,2018-03-01
Rondônia,Roubo seguido de morte (latrocínio),2,2018-03-01
Rondônia,Tentativa de homicídio,57,2018-03-01
Rondônia,Estupro,89,2018-04-01
Rondônia,Furto de veículo,221,2018-04-01
Rondônia,Homicídio doloso,39,2018-04-01
Rondônia,Lesão corporal seguida de morte,0,2018-04-01
Rondônia,Roubo a instituição financeira,0,2018-04-01
Rondônia,Roubo de carga,0,2018-04-01
Rondônia,Roubo de veículo,139,2018-04-01
Rondônia,Roubo seguido de morte (latrocínio),2,2018-04-01
Rondônia,Tentativa de homicídio,59,2018-04-01
Rondônia,Estupro,75,2018-05-01
Rondônia,Furto de veículo,197,2018-05-01
Rondônia,Homicídio doloso,33,2018-05-01
Rondônia,Lesão corporal seguida de morte,0,2018-05-01
Rondônia,Roubo a instituição financeira,0,2018-05-01
Rondônia,Roubo de carga,0,2018-05-01
Rondônia,Roubo de veículo,121,2018-05-01
Rondônia,Roubo seguido de morte (latrocínio),1,2018-05-01
Rondônia,Tentativa de homicídio,67,2018-05-01
Rondônia,Estupro,72,2018-06-01
Rondônia,Furto de veículo,200,2018-06-01
Rondônia,Homicídio doloso,29,2018-06-01
Rondônia,Lesão corporal seguida de morte,0,2018-06-01
Rondônia,Roubo a instituição financeira,0,2018-06-01
Rondônia,Roubo de carga,0,2018-06-01
Rondônia,Roubo de veículo,112,2018-06-01
Rondônia,Roubo seguido de morte (latrocínio),2,2018-06-01
Rondônia,Tentativa de homicídio,60,2018-06-01
Rondônia,Estupro,83,2018-07-01
Rondônia,Furto de veículo,186,2018-07-01
Rondônia,Homicídio doloso,36,2018-07-01
Rondônia,Lesão corporal seguida de morte,0,2018-07-01
Rondônia,Roubo a instituição financeira,0,2018-07-01
Rondônia,Roubo de carga,0,2018-07-01
Rondônia,Roubo de veículo,152,2018-07-01
Rondônia,Roubo seguido de morte (latrocínio),0,2018-07-01
Rondônia,Tentativa de homicídio,60,2018-07-01
Rondônia,Estupro,89,2018-08-01
Rondônia,Furto de veículo,196,2018-08-01
Rondônia,Homicídio doloso,32,2018-08-01
Rondônia,Lesão corporal seguida de morte,0,2018-08-01
Rondônia,Roubo a instituição financeira,0,2018-08-01
Rondônia,Roubo de carga,0,2018-08-01
Rondônia,Roubo de veículo,143,2018-08-01
Rondônia,Roubo seguido de morte (latrocínio),3,2018-08-01
Rondônia,Tentativa de homicídio,64,2018-08-01
Rondônia,Estupro,109,2018-09-01
Rondônia,Furto de veículo,215,2018-09-01
Rondônia,Homicídio doloso,36,2018-09-01
Rondônia,Lesão corporal seguida de morte,0,2018-09-01
Rondônia,Roubo a instituição financeira,0,2018-09-01
Rondônia,Roubo de carga,0,2018-09-01
Rondônia,Roubo de veículo,162,2018-09-01
Rondônia,Roubo seguido de morte (latrocínio),0,2018-09-01
Rondônia,Tentativa de homicídio,63,2018-09-01
Rondônia,Estupro,104,2018-10-01
Rondônia,Furto de veículo,257,2018-10-01
Rondônia,Homicídio doloso,27,2018-10-01
Rondônia,Lesão corporal seguida de morte,0,2018-10-01
Rondônia,Roubo a instituição financeira,0,2018-10-01
Rondônia,Roubo de carga,0,2018-10-01
Rondônia,Roubo de veículo,164,2018-10-01
Rondônia,Roubo seguido de morte (latrocínio),0,2018-10-01
Rondônia,Tentativa de homicídio,67,2018-10-01
Rondônia,Estupro,94,2018-11-01
Rondônia,Furto de veículo,230,2018-11-01
Rondônia,Homicídio doloso,28,2018-11-01
Rondônia,Lesão corporal seguida de morte,0,2018-11-01
Rondônia,Roubo a instituição financeira,0,2018-11-01
Rondônia,Roubo de carga,0,2018-11-01
Rondônia,Roubo de veículo,177,2018-11-01
Rondônia,Roubo seguido de morte (latrocínio),1,2018-11-01
Rondônia,Tentativa de homicídio,68,2018-11-01
Rondônia,Estupro,88,2018-12-01
Rondônia,Furto de veículo,198,2018-12-01
Rondônia,Homicídio doloso,34,2018-12-01
Rondônia,Lesão corporal seguida de morte,0,2018-12-01
Rondônia,Roubo a instituição financeira,0,2018-12-01
Rondônia,Roubo de carga,0,2018-12-01
Rondônia,Roubo de veículo,152,2018-12-01
Rondônia,Roubo seguido de morte (latrocínio),1,2018-12-01
Rondônia,Tentativa de homicídio,50,2018-12-01
Roraima,Estupro,20,2018-01-01
Roraima,Furto de veículo,62,2018-01-01
Roraima,Homicídio doloso,27,2018-01-01
Roraima,Lesão corporal seguida de morte,0,2018-01-01
Roraima,Roubo a instituição financeira,0,2018-01-01
Roraima,Roubo de carga,0,2018-01-01
Roraima,Roubo de veículo,61,2018-01-01
Roraima,Roubo seguido de morte (latrocínio),0,2018-01-01
Roraima,Tentativa de homicídio,14,2018-01-01
Roraima,Estupro,22,2018-02-01
Roraima,Furto de veículo,58,2018-02-01
Roraima,Homicídio doloso,9,2018-02-01
Roraima,Lesão corporal seguida de morte,2,2018-02-01
Roraima,Roubo a instituição financeira,0,2018-02-01
Roraima,Roubo de carga,0,2018-02-01
Roraima,Roubo de veículo,31,2018-02-01
Roraima,Roubo seguido de morte (latrocínio),2,2018-02-01
Roraima,Tentativa de homicídio,8,2018-02-01
Roraima,Estupro,20,2018-03-01
Roraima,Furto de veículo,60,2018-03-01
Roraima,Homicídio doloso,33,2018-03-01
Roraima,Lesão corporal seguida de morte,0,2018-03-01
Roraima,Roubo a instituição financeira,0,2018-03-01
Roraima,Roubo de carga,0,2018-03-01
Roraima,Roubo de veículo,33,2018-03-01
Roraima,Roubo seguido de morte (latrocínio),1,2018-03-01
Roraima,Tentativa de homicídio,10,2018-03-01
Roraima,Estupro,17,2018-04-01
Roraima,Furto de veículo,57,2018-04-01
Roraima,Homicídio doloso,28,2018-04-01
Roraima,Lesão corporal seguida de morte,0,2018-04-01
Roraima,Roubo a instituição financeira,0,2018-04-01
Roraima,Roubo de carga,0,2018-04-01
Roraima,Roubo de veículo,37,2018-04-01
Roraima,Roubo seguido de morte (latrocínio),0,2018-04-01
Roraima,Tentativa de homicídio,11,2018-04-01
Roraima,Estupro,23,2018-05-01
Roraima,Furto de veículo,62,2018-05-01
Roraima,Homicídio doloso,23,2018-05-01
Roraima,Lesão corporal seguida de morte,0,2018-05-01
Roraima,Roubo a instituição financeira,0,2018-05-01
Roraima,Roubo de carga,0,2018-05-01
Roraima,Roubo de veículo,57,2018-05-01
Roraima,Roubo seguido de morte (latrocínio),0,2018-05-01
Roraima,Tentativa de homicídio,18,2018-05-01
Roraima,Estupro,22,2018-06-01
Roraima,Furto de veículo,59,2018-06-01
Roraima,Homicídio doloso,18,2018-06-01
Roraima,Lesão corporal seguida de morte,0,2018-06-01
Roraima,Roubo a instituição financeira,0,2018-06-01
Roraima,Roubo de carga,0,2018-06-01
Roraima,Roubo de veículo,64,2018-06-01
Roraima,Roubo seguido de morte (latrocínio),1,2018-06-01
Roraima,Tentativa de homicídio,23,2018-06-01
Roraima,Estupro,20,2018-07-01
Roraima,Furto de veículo,57,2018-07-01
Roraima,Homicídio doloso,23,2018-07-01
Roraima,Lesão corporal seguida de morte,1,2018-07-01
Roraima,Roubo a instituição financeira,0,2018-07-01
Roraima,Roubo de carga,0,2018-07-01
Roraima,Roubo de veículo,44,2018-07-01
Roraima,Roubo seguido de morte (latrocínio),0,2018-07-01
Roraima,Tentativa de homicídio,13,2018-07-01
Roraima,Estupro,18,2018-08-01
Roraima,Furto de veículo,54,2018-08-01
Roraima,Homicídio doloso,21,2018-08-01
Roraima,Lesão corporal seguida de morte,0,2018-08-01
Roraima,Roubo a instituição financeira,1,2018-08-01
Roraima,Roubo de carga,0,2018-08-01
Roraima,Roubo de veículo,30,2018-08-01
Roraima,Roubo seguido de morte (latrocínio),1,2018-08-01
Roraima,Tentativa de homicídio,18,2018-08-01
Roraima,Estupro,27,2018-09-01
Roraima,Furto de veículo,46,2018-09-01
Roraima,Homicídio doloso,49,2018-09-01
Roraima,Lesão corporal seguida de morte,2,2018-09-01
Roraima,Roubo a instituição financeira,4,2018-09-01
Roraima,Roubo de carga,0,2018-09-01
Roraima,Roubo de veículo,35,2018-09-01
Roraima,Roubo seguido de morte (latrocínio),2,2018-09-01
Roraima,Tentativa de homicídio,7,2018-09-01
Roraima,Estupro,18,2018-10-01
Roraima,Furto de veículo,49,2018-10-01
Roraima,Homicídio doloso,37,2018-10-01
Roraima,Lesão corporal seguida de morte,1,2018-10-01
Roraima,Roubo a instituição financeira,1,2018-10-01
Roraima,Roubo de carga,0,2018-10-01
Roraima,Roubo de veículo,45,2018-10-01
Roraima,Roubo seguido de morte (latrocínio),3,2018-10-01
Roraima,Tentativa de homicídio,21,2018-10-01
Roraima,Estupro,7,2018-11-01
Roraima,Furto de veículo,32,2018-11-01
Roraima,Homicídio doloso,28,2018-11-01
Roraima,Lesão corporal seguida de morte,0,2018-11-01
Roraima,Roubo a instituição financeira,0,2018-11-01
Roraima,Roubo de carga,0,2018-11-01
Roraima,Roubo de veículo,36,2018-11-01
Roraima,Roubo seguido de morte (latrocínio),2,2018-11-01
Roraima,Tentativa de homicídio,3,2018-11-01
Roraima,Estupro,11,2018-12-01
Roraima,Furto de veículo,40,2018-12-01
Roraima,Homicídio doloso,34,2018-12-01
Roraima,Lesão corporal seguida de morte,1,2018-12-01
Roraima,Roubo a instituição financeira,0,2018-12-01
Roraima,Roubo de carga,0,2018-12-01
Roraima,Roubo de veículo,56,2018-12-01
Roraima,Roubo seguido de morte (latrocínio),1,2018-12-01
Roraima,Tentativa de homicídio,3,2018-12-01
Santa Catarina,Estupro,94,2018-01-01
Santa Catarina,Furto de veículo,903,2018-01-01
Santa Catarina,Homicídio doloso,86,2018-01-01
Santa Catarina,Lesão corporal seguida de morte,4,2018-01-01
Santa Catarina,Roubo a instituição financeira,3,2018-01-01
Santa Catarina,Roubo de carga,8,2018-01-01
Santa Catarina,Roubo de veículo,213,2018-01-01
Santa Catarina,Roubo seguido de morte (latrocínio),2,2018-01-01
Santa Catarina,Tentativa de homicídio,138,2018-01-01
Santa Catarina,Estupro,126,2018-02-01
Santa Catarina,Furto de veículo,857,2018-02-01
Santa Catarina,Homicídio doloso,76,2018-02-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-02-01
Santa Catarina,Roubo a instituição financeira,1,2018-02-01
Santa Catarina,Roubo de carga,7,2018-02-01
Santa Catarina,Roubo de veículo,223,2018-02-01
Santa Catarina,Roubo seguido de morte (latrocínio),1,2018-02-01
Santa Catarina,Tentativa de homicídio,116,2018-02-01
Santa Catarina,Estupro,125,2018-03-01
Santa Catarina,Furto de veículo,885,2018-03-01
Santa Catarina,Homicídio doloso,62,2018-03-01
Santa Catarina,Lesão corporal seguida de morte,3,2018-03-01
Santa Catarina,Roubo a instituição financeira,6,2018-03-01
Santa Catarina,Roubo de carga,16,2018-03-01
Santa Catarina,Roubo de veículo,217,2018-03-01
Santa Catarina,Roubo seguido de morte (latrocínio),9,2018-03-01
Santa Catarina,Tentativa de homicídio,111,2018-03-01
Santa Catarina,Estupro,106,2018-04-01
Santa Catarina,Furto de veículo,791,2018-04-01
Santa Catarina,Homicídio doloso,75,2018-04-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-04-01
Santa Catarina,Roubo a instituição financeira,3,2018-04-01
Santa Catarina,Roubo de carga,21,2018-04-01
Santa Catarina,Roubo de veículo,205,2018-04-01
Santa Catarina,Roubo seguido de morte (latrocínio),5,2018-04-01
Santa Catarina,Tentativa de homicídio,113,2018-04-01
Santa Catarina,Estupro,80,2018-05-01
Santa Catarina,Furto de veículo,724,2018-05-01
Santa Catarina,Homicídio doloso,70,2018-05-01
Santa Catarina,Lesão corporal seguida de morte,3,2018-05-01
Santa Catarina,Roubo a instituição financeira,1,2018-05-01
Santa Catarina,Roubo de carga,12,2018-05-01
Santa Catarina,Roubo de veículo,154,2018-05-01
Santa Catarina,Roubo seguido de morte (latrocínio),2,2018-05-01
Santa Catarina,Tentativa de homicídio,116,2018-05-01
Santa Catarina,Estupro,93,2018-06-01
Santa Catarina,Furto de veículo,695,2018-06-01
Santa Catarina,Homicídio doloso,58,2018-06-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-06-01
Santa Catarina,Roubo a instituição financeira,2,2018-06-01
Santa Catarina,Roubo de carga,12,2018-06-01
Santa Catarina,Roubo de veículo,195,2018-06-01
Santa Catarina,Roubo seguido de morte (latrocínio),6,2018-06-01
Santa Catarina,Tentativa de homicídio,103,2018-06-01
Santa Catarina,Estupro,100,2018-07-01
Santa Catarina,Furto de veículo,740,2018-07-01
Santa Catarina,Homicídio doloso,47,2018-07-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-07-01
Santa Catarina,Roubo a instituição financeira,2,2018-07-01
Santa Catarina,Roubo de carga,11,2018-07-01
Santa Catarina,Roubo de veículo,222,2018-07-01
Santa Catarina,Roubo seguido de morte (latrocínio),3,2018-07-01
Santa Catarina,Tentativa de homicídio,92,2018-07-01
Santa Catarina,Estupro,101,2018-08-01
Santa Catarina,Furto de veículo,754,2018-08-01
Santa Catarina,Homicídio doloso,52,2018-08-01
Santa Catarina,Lesão corporal seguida de morte,3,2018-08-01
Santa Catarina,Roubo a instituição financeira,0,2018-08-01
Santa Catarina,Roubo de carga,18,2018-08-01
Santa Catarina,Roubo de veículo,174,2018-08-01
Santa Catarina,Roubo seguido de morte (latrocínio),1,2018-08-01
Santa Catarina,Tentativa de homicídio,98,2018-08-01
Santa Catarina,Estupro,105,2018-09-01
Santa Catarina,Furto de veículo,734,2018-09-01
Santa Catarina,Homicídio doloso,63,2018-09-01
Santa Catarina,Lesão corporal seguida de morte,0,2018-09-01
Santa Catarina,Roubo a instituição financeira,2,2018-09-01
Santa Catarina,Roubo de carga,15,2018-09-01
Santa Catarina,Roubo de veículo,147,2018-09-01
Santa Catarina,Roubo seguido de morte (latrocínio),3,2018-09-01
Santa Catarina,Tentativa de homicídio,139,2018-09-01
Santa Catarina,Estupro,115,2018-10-01
Santa Catarina,Furto de veículo,738,2018-10-01
Santa Catarina,Homicídio doloso,46,2018-10-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-10-01
Santa Catarina,Roubo a instituição financeira,1,2018-10-01
Santa Catarina,Roubo de carga,14,2018-10-01
Santa Catarina,Roubo de veículo,168,2018-10-01
Santa Catarina,Roubo seguido de morte (latrocínio),2,2018-10-01
Santa Catarina,Tentativa de homicídio,91,2018-10-01
Santa Catarina,Estupro,114,2018-11-01
Santa Catarina,Furto de veículo,640,2018-11-01
Santa Catarina,Homicídio doloso,53,2018-11-01
Santa Catarina,Lesão corporal seguida de morte,2,2018-11-01
Santa Catarina,Roubo a instituição financeira,1,2018-11-01
Santa Catarina,Roubo de carga,11,2018-11-01
Santa Catarina,Roubo de veículo,161,2018-11-01
Santa Catarina,Roubo seguido de morte (latrocínio),3,2018-11-01
Santa Catarina,Tentativa de homicídio,91,2018-11-01
Santa Catarina,Estupro,116,2018-12-01
Santa Catarina,Furto de veículo,672,2018-12-01
Santa Catarina,Homicídio doloso,58,2018-12-01
Santa Catarina,Lesão corporal seguida de morte,1,2018-12-01
Santa Catarina,Roubo a instituição financeira,3,2018-12-01
Santa Catarina,Roubo de carga,6,2018-12-01
Santa Catarina,Roubo de veículo,140,2018-12-01
Santa Catarina,Roubo seguido de morte (latrocínio),2,2018-12-01
Santa Catarina,Tentativa de homicídio,140,2018-12-01
São Paulo,Estupro,1034,2018-01-01
São Paulo,Furto de veículo,8274,2018-01-01
São Paulo,Homicídio doloso,262,2018-01-01
São Paulo,Lesão corporal seguida de morte,8,2018-01-01
São Paulo,Roubo a instituição financeira,4,2018-01-01
São Paulo,Roubo de carga,742,2018-01-01
São Paulo,Roubo de veículo,4513,2018-01-01
São Paulo,Roubo seguido de morte (latrocínio),23,2018-01-01
São Paulo,Tentativa de homicídio,333,2018-01-01
São Paulo,Estupro,999,2018-02-01
São Paulo,Furto de veículo,8057,2018-02-01
São Paulo,Homicídio doloso,237,2018-02-01
São Paulo,Lesão corporal seguida de morte,6,2018-02-01
São Paulo,Roubo a instituição financeira,4,2018-02-01
São Paulo,Roubo de carga,745,2018-02-01
São Paulo,Roubo de veículo,4508,2018-02-01
São Paulo,Roubo seguido de morte (latrocínio),22,2018-02-01
São Paulo,Tentativa de homicídio,265,2018-02-01
São Paulo,Estupro,1185,2018-03-01
São Paulo,Furto de veículo,8787,2018-03-01
São Paulo,Homicídio doloso,267,2018-03-01
São Paulo,Lesão corporal seguida de morte,8,2018-03-01
São Paulo,Roubo a instituição financeira,5,2018-03-01
São Paulo,Roubo de carga,796,2018-03-01
São Paulo,Roubo de veículo,4790,2018-03-01
São Paulo,Roubo seguido de morte (latrocínio),21,2018-03-01
São Paulo,Tentativa de homicídio,331,2018-03-01
São Paulo,Estupro,957,2018-04-01
São Paulo,Furto de veículo,8436,2018-04-01
São Paulo,Homicídio doloso,252,2018-04-01
São Paulo,Lesão corporal seguida de morte,6,2018-04-01
São Paulo,Roubo a instituição financeira,3,2018-04-01
São Paulo,Roubo de carga,768,2018-04-01
São Paulo,Roubo de veículo,4941,2018-04-01
São Paulo,Roubo seguido de morte (latrocínio),27,2018-04-01
São Paulo,Tentativa de homicídio,292,2018-04-01
São Paulo,Estupro,1036,2018-05-01
São Paulo,Furto de veículo,8140,2018-05-01
São Paulo,Homicídio doloso,239,2018-05-01
São Paulo,Lesão corporal seguida de morte,4,2018-05-01
São Paulo,Roubo a instituição financeira,9,2018-05-01
São Paulo,Roubo de carga,662,2018-05-01
São Paulo,Roubo de veículo,5173,2018-05-01
São Paulo,Roubo seguido de morte (latrocínio),19,2018-05-01
São Paulo,Tentativa de homicídio,269,2018-05-01
São Paulo,Estupro,897,2018-06-01
São Paulo,Furto de veículo,7965,2018-06-01
São Paulo,Homicídio doloso,238,2018-06-01
São Paulo,Lesão corporal seguida de morte,7,2018-06-01
São Paulo,Roubo a instituição financeira,6,2018-06-01
São Paulo,Roubo de carga,777,2018-06-01
São Paulo,Roubo de veículo,4898,2018-06-01
São Paulo,Roubo seguido de morte (latrocínio),23,2018-06-01
São Paulo,Tentativa de homicídio,281,2018-06-01
São Paulo,Estupro,858,2018-07-01
São Paulo,Furto de veículo,8168,2018-07-01
São Paulo,Homicídio doloso,245,2018-07-01
São Paulo,Lesão corporal seguida de morte,8,2018-07-01
São Paulo,Roubo a instituição financeira,6,2018-07-01
São Paulo,Roubo de carga,729,2018-07-01
São Paulo,Roubo de veículo,4502,2018-07-01
São Paulo,Roubo seguido de morte (latrocínio),21,2018-07-01
São Paulo,Tentativa de homicídio,268,2018-07-01
São Paulo,Estupro,1048,2018-08-01
São Paulo,Furto de veículo,8275,2018-08-01
São Paulo,Homicídio doloso,224,2018-08-01
São Paulo,Lesão corporal seguida de morte,1,2018-08-01
São Paulo,Roubo a instituição financeira,5,2018-08-01
São Paulo,Roubo de carga,748,2018-08-01
São Paulo,Roubo de veículo,4687,2018-08-01
São Paulo,Roubo seguido de morte (latrocínio),23,2018-08-01
São Paulo,Tentativa de homicídio,257,2018-08-01
São Paulo,Estupro,946,2018-09-01
São Paulo,Furto de veículo,7894,2018-09-01
São Paulo,Homicídio doloso,220,2018-09-01
São Paulo,Lesão corporal seguida de morte,6,2018-09-01
São Paulo,Roubo a instituição financeira,2,2018-09-01
São Paulo,Roubo de carga,649,2018-09-01
São Paulo,Roubo de veículo,4528,2018-09-01
São Paulo,Roubo seguido de morte (latrocínio),22,2018-09-01
São Paulo,Tentativa de homicídio,288,2018-09-01
São Paulo,Estupro,1142,2018-10-01
São Paulo,Furto de veículo,8558,2018-10-01
São Paulo,Homicídio doloso,251,2018-10-01
São Paulo,Lesão corporal seguida de morte,7,2018-10-01
São Paulo,Roubo a instituição financeira,6,2018-10-01
São Paulo,Roubo de carga,713,2018-10-01
São Paulo,Roubo de veículo,5226,2018-10-01
São Paulo,Roubo seguido de morte (latrocínio),27,2018-10-01
São Paulo,Tentativa de homicídio,307,2018-10-01
São Paulo,Estupro,922,2018-11-01
São Paulo,Furto de veículo,8338,2018-11-01
São Paulo,Homicídio doloso,240,2018-11-01
São Paulo,Lesão corporal seguida de morte,13,2018-11-01
São Paulo,Roubo a instituição financeira,1,2018-11-01
São Paulo,Roubo de carga,694,2018-11-01
São Paulo,Roubo de veículo,5127,2018-11-01
São Paulo,Roubo seguido de morte (latrocínio),23,2018-11-01
